"GO:0048544","AT1G61360","AT1G61370","AT1G61380","AT1G61390","AT1G61400","AT1G61420","AT1G61430","AT1G61440","AT1G61460","AT1G61480","AT1G61490","AT1G61500","AT1G61550","AT1G61610","AT1G65790","AT1G65800"
"GO:0048544","AT1G61360","AT1G61370","AT1G61380","AT1G61390","AT1G61400","AT1G61420","AT1G61430","AT1G61440","AT1G61460","AT1G61480","AT1G61490","AT1G61500","AT1G61550","AT1G61610","AT1G65790","AT1G65800"
"GO:0048544","AT1G61360","AT1G61370","AT1G61380","AT1G61390","AT1G61400","AT1G61420","AT1G61430","AT1G61440","AT1G61460","AT1G61480","AT1G61490","AT1G61500","AT1G61550","AT1G61610","AT1G65790","AT1G65800"
"GO:0048544","AT1G61360","AT1G61370","AT1G61380","AT1G61390","AT1G61400","AT1G61420","AT1G61430","AT1G61440","AT1G61460","AT1G61480","AT1G61490","AT1G61500","AT1G61550","AT1G61610","AT1G65790","AT1G65800"
